ticker,close,currency,asof_date,source,close_sek
INTRUM.ST,38.900001525878906,SEK,2025-12-31,yahoo,38.900001525878906
EMBRAC-B.ST,60.68000030517578,SEK,2025-12-31,yahoo,60.68000030517578
GOMX.ST,16.959999084472656,SEK,2025-12-31,yahoo,16.959999084472656
PDX.ST,162.60000610351562,SEK,2025-12-31,yahoo,162.60000610351562
HEXA-B.ST,109.5,SEK,2025-12-31,yahoo,109.5
TRUE-B.ST,19.299999237060547,SEK,2025-12-31,yahoo,19.299999237060547
SBB-B.ST,4.630000114440918,SEK,2025-12-31,yahoo,4.630000114440918
GATE.ST,1.5800000429153442,SEK,2025-12-31,yahoo,1.5800000429153442
F2M.ST,0.02199999988079071,SEK,2025-12-31,yahoo,0.02199999988079071
ACWI,141.94500732421875,USD,2025-12-31,yahoo,1302.3695650103618
